id,created_at,title,body,source,timestamp,sector,sub_sector,tags,tickers,transaction_type,holding_before,holding_after,amount_transaction,holder_type,holder_name,price,transaction_value,price_transaction,share_percentage_before,share_percentage_after,share_percentage_transaction,UID,symbol
215,2025-02-06 07:42:32.166365+00,Nery Polim Buy Transaction of PT AKR Corporindo Tbk.,"On January 10, 2025, Nery Polim, an insider, purchased 630,000 shares of PT AKR Corporindo Tbk, increasing their holding from 1,050,000 to 1,680,000 shares. The transaction type was a ""buy"" with a price of IDR 1,045 per share. The purpose of the transaction was for investment. This transaction indicates a significant increase in Nery Polim's ownership stake in the company, potentially signaling confidence in the company's future performance.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/0dfc922278_c2979b693a.pdf,2025-01-10 17:08:00,energy,oil-gas-coal,"[""IDX"",""Bullish"",""insider-trading"",""Investment"",""Ownership Changes""]","[""AKRA.JK""]",buy,1050000,1680000,630000,insider,Nery Polim,1045.0,658350000,"{""prices"": [1045], ""amount_transacted"": [630000]}",,,,,AKRA.JK
216,2025-02-06 07:45:01.617036+00,Anindhita Anestya Bakrie Sell Transaction of PT Ancara Logistics Indonesia Tbk.,"On January 10, 2025, Anindhita Anestya Bakrie, an insider, sold 800,000 shares of PT Ancara Logistics Indonesia Tbk, reducing their holding from 381,603,000 to 380,803,000 shares. The transaction, valued at IDR 300,000,000 (approximately USD 20,000), was made for the purpose of diversifying investments. This sale represents a minor 0.21% decrease in Bakrie's ownership stake in the company. The transaction's significance lies in the insider's decision to rebalance their portfolio, which may indicate a shift in their investment strategy or risk management approach.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/09760f477f_fd10488d86.pdf,2025-01-10 19:53:00,energy,oil-gas-coal,"[""IDX"",""Bearish"",""insider-trading"",""Divestment"",""Ownership Changes""]","[""ALII.JK""]",sell,381603000,380803000,800000,insider,Anindhita Anestya Bakrie,375.0,300000000,"{""prices"": [375], ""amount_transacted"": [800000]}",,,,,ALII.JK
217,2025-02-06 07:45:46.896904+00,Vishal Manharlal Parekh Buy Transaction of PT Ancara Logistics Indonesia Tbk.,"On January 10, 2025, Vishal Manharlal Parekh, an insider, purchased 800,000 shares of PT Ancara Logistics Indonesia Tbk, a logistics company, at a price of IDR 375 per share, totaling IDR 300 billion. This ""buy"" transaction marks a change in ownership, with Parekh holding 800,000 shares after the transaction, up from zero shares previously. The purpose of the transaction is stated as an investment. This significant transaction may indicate Parekh's confidence in the company's future prospects, potentially influencing market sentiment and investor decisions.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/a7ae11defd_14152edede.pdf,2025-01-10 19:54:00,energy,oil-gas-coal,"[""IDX"",""Bullish"",""insider-trading"",""Investment"",""Ownership Changes""]","[""ALII.JK""]",buy,0,800000,800000,insider,Vishal Manharlal Parekh,375.0,300000000,"{""prices"": [375], ""amount_transacted"": [800000]}",,,,,ALII.JK
218,2025-02-06 07:46:39.907938+00,Herwin Wahyu Hidayat Buy Transaction of Bumi Resources Minerals Tbk.,"On January 10, 2025, Herwin Wahyu Hidayat, an individual, purchased 2,320,200 shares of Bumi Resources Minerals Tbk, a publicly traded company, at a price of IDR 430 per share, totaling IDR 9,993,600,000. This ""buy"" transaction marks a change in ownership, with Hidayat acquiring a new stake in the company. The purpose of the transaction is for personal investment, increasing Hidayat's holding to 2,320,200 shares. This insider trading activity may have implications for the company's stock price and investor sentiment, as it may be seen as a vote of confidence in the company's prospects.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/912580a4f4_a9ad66f263.pdf,2025-01-10 21:16:00,basic-materials,basic-materials,"[""IDX"",""Bullish"",""insider-trading"",""Investment"",""Ownership Changes""]","[""BRMS.JK""]",buy,0,2320200,2320200,insider,Herwin Wahyu Hidayat,430.0,997686000,"{""prices"": [430], ""amount_transacted"": [2320200]}",,,,,BRMS.JK
219,2025-02-06 07:53:28.105019+00,Manuel Djunako Buy Transaction of PT Indonesia Pondasi Raya Tbk.,"On January 13, 2025, Manuel Djunako, an insider, purchased 730,000 shares of PT Indonesia Pondasi Raya Tbk, increasing their holding from 1,714,992,906 to 1,715,722,906 shares. The transaction, classified as an investment, involved two trades at prices of IDR 173 and IDR 169, totaling IDR 730,000,000. This buy transaction suggests that Djunako has confidence in the company's prospects, potentially indicating a positive outlook for PT Indonesia Pondasi Raya Tbk's future performance.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/acfc2f9fa4_1fbd4e90f1.pdf,2025-01-13 16:42:00,infrastructures,heavy-constructions-civil-engineering,"[""IDX"",""Bullish"",""insider-trading"",""Investment"",""Ownership Changes""]","[""IDPR.JK""]",buy,1714992906,1715722906,730000,insider,Manuel Djunako,171.521,125210000,"{""prices"": [173, 169], ""amount_transacted"": [460000, 270000]}",,,,,IDPR.JK
220,2025-02-06 07:54:45.593579+00,INV Management Pte. Ltd. Sold Transaction of PT ITSEC Asia Tbk.,"On January 13, 2025, INV Management Pte. Ltd. sold 7,261,800 shares of PT ITSEC Asia Tbk., reducing its holding from 3,019,347,397 to 3,012,085,597 shares. The transaction, classified as an investment, was executed at a price of 360, resulting in a total value of 7,261,800,000. This sale represents a 0.24% decrease in INV Management's ownership stake in PT ITSEC Asia Tbk. The purpose of the transaction is stated as ""other investment purposes."" This transaction may have implications for the company's ownership structure and potentially influence the market dynamics of PT ITSEC Asia Tbk.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/e5e8494a6d_869358bd8a.pdf,2025-01-13 17:57:00,technology,software-it-services,"[""IDX"",""Bearish"",""insider-trading"",""Divestment"",""Ownership Changes""]","[""CYBR.JK""]",sell,3019347397,3012085597,7261800,institution,INV Management Pte. Ltd.,360.0,2614248000,"{""prices"": [360], ""amount_transacted"": [7261800]}",,,,,CYBR.JK
221,2025-02-06 07:55:34.800557+00,MB Investment Management Pte. Ltd. Sell Transaction of PT ITSEC Asia Tbk.,"MB Investment Management Pte. Ltd. sold 300,000 shares of PT ITSEC Asia Tbk. on January 13, 2025, at a price of 420, reducing its holding from 1,770,933,657 to 1,770,633,657 shares. The purpose of the transaction was for ""other investment purposes."" This transaction represents a change in ownership, with MB Investment Management Pte. Ltd. decreasing its stake in PT ITSEC Asia Tbk. The significance of this transaction lies in the potential impact on the company's ownership structure and the investment strategy of MB Investment Management Pte. Ltd.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/51b982219d_3000d33427.pdf,2025-01-13 17:57:00,technology,software-it-services,"[""IDX"",""Bearish"",""insider-trading"",""Divestment"",""Ownership Changes""]","[""CYBR.JK""]",sell,1770933657,1770633657,300000,institution,MB Investment Management Pte. Ltd.,420.0,126000000,"{""prices"": [420], ""amount_transacted"": [300000]}",,,,,CYBR.JK
222,2025-02-06 07:59:56.051404+00,Andri Hutama Putra Sell Transaction of PT ITSEC Asia Tbk.,"On January 13, 2025, Andri Hutama Putra, an insider, sold 400,000 shares of PT ITSEC Asia Tbk, reducing their holding from 37,500,000 to 37,100,000 shares. The transaction, valued at 400,000, was reportedly for investment purposes. This sale represents a 1.07% decrease in Putra's ownership stake in the company. The significance of this transaction lies in the potential insight it provides into Putra's investment strategy and potential market sentiment towards PT ITSEC Asia Tbk.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/b1b2af0a01_2b066c357f.pdf,2025-01-13 17:58:00,technology,software-it-services,"[""IDX"",""Bearish"",""insider-trading"",""Divestment"",""Ownership Changes""]","[""CYBR.JK""]",sell,37500000,37100000,400000,insider,Andri Hutama Putra,396.0,158400000,"{""prices"": [396], ""amount_transacted"": [400000]}",,,,,CYBR.JK
223,2025-02-06 08:01:03.472542+00,Bima Kurniawan Sell Transaction of PT ITSEC Asia Tbk.,"On January 13, 2025, Bima Kurniawan, an insider, sold 300,000 shares of PT ITSEC Asia Tbk, reducing their holding from 29,791,700 to 29,491,700 shares. The transaction, valued at 300,000, was reportedly for investment purposes. This sale represents a 1.01% decrease in Kurniawan's ownership stake in the company. The significance of this transaction lies in the potential insight it provides into the insider's sentiment towards the company's prospects, which may influence investor decisions.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/cfac09943a_bc6a314a8d.pdf,2025-01-13 17:58:00,technology,software-it-services,"[""IDX"",""Bearish"",""insider-trading"",""Divestment"",""Ownership Changes""]","[""CYBR.JK""]",sell,29791700,29491700,300000,insider,Bima Kurniawan,396.0,118800000,"{""prices"": [396], ""amount_transacted"": [300000]}",,,,,CYBR.JK
224,2025-02-06 08:02:04.921494+00,Patrick Rudolf Dannacher Buy Transaction of PT ITSEC Asia Tbk.,"On January 13, 2025, Patrick Rudolf Dannacher, an insider, purchased 4,000,000 shares of PT ITSEC Asia Tbk, increasing his holding from 13,404,900 to 17,404,900 shares. The transaction, valued at IDR 4,000,000,000, was made for investment purposes. The purchase was executed in two tranches of 2,000,000 shares each at a price of IDR 395 per share. This transaction suggests that Dannacher has confidence in the company's prospects, potentially indicating a positive outlook for PT ITSEC Asia Tbk's future performance.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/cc54b96ee0_640624a3ff.pdf,2025-01-13 17:58:00,technology,software-it-services,"[""IDX"",""Bullish"",""insider-trading"",""Investment"",""Ownership Changes""]","[""CYBR.JK""]",buy,13404900,17404900,4000000,insider,Patrick Rudolf Dannacher,395.0,1580000000,"{""prices"": [395, 395], ""amount_transacted"": [2000000, 2000000]}",,,,,CYBR.JK
225,2025-02-06 08:03:00.259171+00,Majukarya Mandiri Indonesia Buy Transaction of Maharaksa Biru Energi Tbk.,"On January 13, 2025, PT Majukarya Mandiri Indonesia, an insider, purchased 99,569,500 shares of PT Maharaksa Biru Energi Tbk, increasing its holding from 261,739,700 to 361,309,200 shares. The transaction type was a ""buy"" with a total amount of IDR 13,739,950,000 (approximately USD 950,000). The purpose of the transaction was for investment, increasing PT Majukarya Mandiri Indonesia's stake in PT Maharaksa Biru Energi Tbk. This transaction may indicate a positive outlook on the company's future performance and could potentially influence the market sentiment.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/1e624fabb2_69133ffaba.pdf,2025-01-13 19:25:00,infrastructures,telecommunication,"[""IDX"",""Bullish"",""insider-trading"",""Investment"",""Ownership Changes""]","[""OASA.JK""]",buy,261739700,361309200,99569500,institution,PT Majukarya Mandiri Indonesia,137.0,13641021500,"{""prices"": [137], ""amount_transacted"": [99569500]}",,,,,OASA.JK
226,2025-02-06 08:04:33.936098+00,"Albizia ASEAN Opportunities sells 23,206,900 shares of PT Sarimelati Kencana Tbk.","DBS Bank Ltd S/A Albizia ASEAN Opportunities sold 23,206,900 shares of PT Sarimelati Kencana Tbk on January 13, 2025, reducing its holding from 168,142,500 to 144,935,600 shares. The transaction type is a sell, with a purpose of divestment. The entity involved is DBS Bank Ltd S/A Albizia ASEAN Opportunities, and the sector and sub-sector are not specified. This transaction may indicate a shift in the investment strategy of DBS Bank Ltd S/A Albizia ASEAN Opportunities, potentially impacting the ownership structure and control of PT Sarimelati Kencana Tbk.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/9711dc7c22_6a0b112647.pdf,2025-01-13 22:03:00,consumer-cyclicals,consumer-services,"[""IDX"",""Bearish"",""insider-trading"",""Divestment"",""Ownership Changes""]","[""PZZA.JK""]",sell,168142500,144935600,23206900,insider,DBS Bank Ltd S/A Albizia ASEAN Opportunities,203.0,4711000700,"{""prices"": [203], ""amount_transacted"": [23206900]}",,,,,PZZA.JK
227,2025-02-06 08:22:34.267418+00,"PT Multipolar Tbk Insider Sells 37,500,000 Shares of Multipolar Tbk.","On January 14, 2025, an insider trading transaction occurred involving PT Multipolar Tbk, where an undisclosed holder sold 37,500,000 shares at a price of 8,000, resulting in a decrease in their holding from 1,630,250,000 to 1,592,750,000 shares. This ""sell"" transaction, valued at 375,000,000,000, was reported as a routine ""jual beli saham"" (buy-sell shares) activity. The purpose of the transaction is not explicitly stated, but it may be related to portfolio rebalancing or profit-taking. The implications of this transaction are unclear, but it may affect the company's ownership structure and potentially influence the stock's market performance.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/4fafe5d57f_c43ccbb215.pdf,2025-01-14 11:01:00,consumer-non-cyclicals,food-staples-retailing,"[""IDX"",""Bearish"",""insider-trading"",""Divestment"",""Ownership Changes""]","[""MLPL.JK""]",sell,1630250000,1592750000,37500000,insider,PT Multipolar Tbk,1.0,37500000,"{""prices"": [1], ""amount_transacted"": [37500000]}",,,,,MLPL.JK
228,2025-02-06 08:23:27.371229+00,Ir. Pudji Harianto Buy Transaction of PT Damai Sejahtera Abadi Tbk.,"Ir. Pudji Harianto, an insider, purchased 811,200 shares of PT Damai Sejahtera Abadi Tbk on December 3, 2024, increasing their holding from 161,544,700 to 162,355,900 shares. The transaction, classified as an investment, was valued at 286 per share. This buy transaction suggests that Harianto has confidence in the company's prospects, potentially indicating a positive outlook for PT Damai Sejahtera Abadi Tbk's future performance.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/93b165d961_ae03e4202e.pdf,2024-12-03 12:21:00,consumer-cyclicals,retailing,"[""IDX"",""Bullish"",""insider-trading"",""Investment"",""Ownership Changes""]","[""UFOE.JK""]",buy,161544700,162355900,811200,insider,Ir. Pudji Harianto,286.0,232003200,"{""prices"": [286], ""amount_transacted"": [811200]}",,,,,UFOE.JK
229,2025-02-06 08:24:02.68+00,Ir. Pudji Harianto Buy Transaction of PT Damai Sejahtera Abadi Tbk.,"On December 23, 2024, Ir. Pudji Harianto, an insider, purchased 400,000 shares of PT Damai Sejahtera Abadi Tbk, increasing their holding from 162,755,900 to 163,155,900 shares. The transaction, valued at 257 per share, was classified as an investment, with a total amount of 400,000,000. This buy transaction suggests that Harianto has confidence in the company's prospects, potentially indicating a positive outlook for PT Damai Sejahtera Abadi Tbk's future performance.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/0c652a3a5e_9e791d2589.pdf,2024-12-23 12:21:00,consumer-cyclicals,retailing,"[""IDX"",""Bullish"",""insider-trading"",""Investment"",""Ownership Changes""]","[""UFOE.JK""]",buy,162755900,163155900,400000,insider,Ir. Pudji Harianto,257.0,102800000,"{""prices"": [257], ""amount_transacted"": [400000]}",,,,,UFOE.JK
230,2025-02-06 08:32:55.93521+00,Ir. Pudji Harianto Buy Transaction of PT Damai Sejahtera Abadi Tbk.,"Ir. Pudji Harianto, an insider, purchased 400,000 shares of PT Damai Sejahtera Abadi Tbk on December 12, 2024, at a price of IDR 262 per share, increasing their holding from 162,355,900 to 162,755,900 shares. The transaction type is a ""buy"" with the purpose of investment, as stated on December 12, 2024. This insider trading activity may indicate confidence in the company's prospects, potentially influencing market sentiment and share price.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/0138f5f864_9f2627eb48.pdf,2024-12-12 12:21:00,consumer-cyclicals,retailing,"[""IDX"",""Bullish"",""insider-trading"",""Investment"",""Ownership Changes""]","[""UFOE.JK""]",buy,162355900,162755900,400000,insider,Ir. Pudji Harianto,262.0,104800000,"{""prices"": [262], ""amount_transacted"": [400000]}",,,,,UFOE.JK
